# t[days] u g r i z y J H K
0.51724 -9.238 -10.669 -11.378 -11.729 -11.842 -11.646 -10.948 -11.061 -10.349 
1.03448 -9.238 -10.669 -11.378 -11.729 -11.842 -11.646 -11.034 -11.257 -11.079 
1.55172 -6.858 -9.264 -10.339 -10.908 -11.116 -11.128 -11.034 -11.257 -11.079 
2.06897 -4.702 -7.797 -9.162 -10.024 -10.233 -10.542 -10.834 -10.813 -10.889 
2.58621 -3.231 -6.459 -8.260 -9.203 -9.819 -9.955 -10.374 -10.672 -10.690 
3.10345 -0.904 -5.351 -7.178 -8.611 -9.173 -9.471 -9.960 -10.338 -10.651 
3.62069 6.307 -3.592 -6.140 -7.695 -8.268 -8.813 -9.507 -10.085 -10.499 
4.13793 9.417 -3.292 -5.109 -6.469 -7.647 -8.072 -9.037 -9.795 -10.265 
4.65517 12.526 -1.803 -4.305 -5.604 -6.699 -7.199 -8.369 -9.305 -9.912 
5.17241 15.635 -0.010 -1.870 -5.012 -5.649 -6.593 -8.050 -9.040 -9.780 
5.68966 18.744 1.240 -0.906 -3.726 -5.491 -6.065 -7.329 -8.646 -9.570 
6.20690 21.853 2.558 -0.357 -3.166 -4.384 -5.183 -7.019 -8.435 -9.367 
6.72414 24.962 3.876 -0.193 -1.513 -3.176 -4.311 -6.249 -7.906 -9.002 
7.24138 28.072 5.194 0.725 -1.415 -3.176 -3.936 -5.621 -7.331 -8.546 
7.75862 31.181 6.512 1.731 -0.758 -2.107 -1.653 -5.405 -6.997 -8.427 
8.27586 34.290 7.830 2.737 -0.648 -1.646 -1.434 -4.588 -6.651 -8.204 
8.79310 37.399 9.148 3.743 0.203 -0.910 2.819 -4.373 -6.557 -7.872 
9.31034 40.508 10.466 4.749 0.877 -0.173 4.420 -3.755 -6.008 -7.601 
9.82759 43.617 11.784 5.754 1.551 0.564 6.020 -3.032 -5.369 -7.322 
10.34483 46.726 13.102 6.760 2.225 1.098 7.621 -2.517 -5.125 -7.009 
10.86207 49.836 14.420 7.766 2.898 1.632 9.221 -1.908 -4.791 -6.622 
11.37931 52.945 15.738 8.772 3.572 2.166 10.822 -1.908 -4.223 -6.350 
11.89655 56.054 17.056 9.778 4.246 2.700 12.423 -1.340 -3.751 -6.091 
12.41379 59.163 18.374 10.784 4.920 3.234 14.023 -1.210 -3.541 -5.672 
12.93103 62.272 19.692 11.790 5.593 3.769 15.624 -0.827 -1.989 -5.161 
13.44828 65.381 21.010 12.796 6.267 4.303 17.224 -0.313 -1.270 -4.915 
13.96552 68.491 22.328 13.802 6.941 4.837 18.825 0.200 -1.253 -4.377 
14.48276 71.600 23.646 14.808 7.615 5.371 20.425 0.622 -1.270 -4.017 
15.00000 71.600 23.646 14.808 7.615 5.371 20.425 0.622 -1.253 -3.230 
