# t[days] Lbol[erg/s]
0.51724 6.91799e+40
1.03448 1.14392e+41
1.55172 1.14392e+41
2.06897 1.06994e+41
2.58621 8.73617e+40
3.10345 7.39286e+40
3.62069 6.37826e+40
4.13793 5.01017e+40
4.65517 4.40439e+40
5.17241 3.55119e+40
5.68966 2.93374e+40
6.20690 2.70952e+40
6.72414 2.10133e+40
7.24138 1.78662e+40
7.75862 1.60012e+40
8.27586 1.43759e+40
8.79310 1.22617e+40
9.31034 1.10304e+40
9.82759 9.77273e+39
10.34483 8.65848e+39
10.86207 7.67127e+39
11.37931 6.79662e+39
11.89655 6.02169e+39
12.41379 5.33512e+39
12.93103 4.72683e+39
13.44828 4.18790e+39
13.96552 3.71041e+39
14.48276 3.28736e+39
15.00000 2.91255e+39
