# t[days] Lbol[erg/s]
0.51724 5.48134e+40
1.03448 5.48134e+40
1.55172 1.71093e+40
2.06897 7.31001e+39
2.58621 4.49100e+39
3.10345 3.05517e+39
3.62069 2.14051e+39
4.13793 1.69336e+39
4.65517 1.31970e+39
5.17241 1.05538e+39
5.68966 8.74906e+38
6.20690 7.28281e+38
6.72414 6.18844e+38
7.24138 5.43349e+38
7.75862 4.54979e+38
8.27586 4.09482e+38
8.79310 3.50219e+38
9.31034 3.12446e+38
9.82759 2.72346e+38
10.34483 2.37392e+38
10.86207 2.06924e+38
11.37931 1.80366e+38
11.89655 1.57217e+38
12.41379 1.37039e+38
12.93103 1.19451e+38
13.44828 1.04120e+38
13.96552 9.07571e+37
14.48276 7.91090e+37
15.00000 6.89558e+37
