# t[days] Lbol[erg/s]
0.51724 2.33940e+41
1.03448 2.50041e+41
1.55172 2.50041e+41
2.06897 1.23429e+41
2.58621 6.71297e+40
3.10345 4.14222e+40
3.62069 2.78237e+40
4.13793 1.94584e+40
4.65517 1.49967e+40
5.17241 1.21822e+40
5.68966 1.01527e+40
6.20690 8.39808e+39
6.72414 6.78800e+39
7.24138 5.82453e+39
7.75862 5.11739e+39
8.27586 4.51383e+39
8.79310 3.88187e+39
9.31034 3.41768e+39
9.82759 3.05312e+39
10.34483 2.72745e+39
10.86207 2.43651e+39
11.37931 2.17661e+39
11.89655 1.94443e+39
12.41379 1.73702e+39
12.93103 1.55173e+39
13.44828 1.38621e+39
13.96552 1.23834e+39
14.48276 1.10625e+39
15.00000 9.88246e+38
