# t[days] Lbol[erg/s]
0.51724 1.92817e+41
1.03448 2.79052e+41
1.55172 2.79052e+41
2.06897 1.50337e+41
2.58621 8.23362e+40
3.10345 4.92224e+40
3.62069 3.29085e+40
4.13793 2.30188e+40
4.65517 1.71612e+40
5.17241 1.31778e+40
5.68966 1.06752e+40
6.20690 8.86604e+39
6.72414 7.49304e+39
7.24138 6.37156e+39
7.75862 5.39898e+39
8.27586 4.67762e+39
8.79310 3.97027e+39
9.31034 3.57702e+39
9.82759 3.27661e+39
10.34483 3.00143e+39
10.86207 2.74936e+39
11.37931 2.51845e+39
11.89655 2.30694e+39
12.41379 2.11320e+39
12.93103 1.93572e+39
13.44828 1.77315e+39
13.96552 1.62423e+39
14.48276 1.48782e+39
15.00000 1.36287e+39
