# t[days] Lbol[erg/s]
0.51724 7.13954e+40
1.03448 2.50746e+41
1.55172 4.81670e+41
2.06897 5.19367e+41
2.58621 5.19367e+41
3.10345 4.41078e+41
3.62069 3.59309e+41
4.13793 2.97673e+41
4.65517 2.58589e+41
5.17241 2.28155e+41
5.68966 1.97669e+41
6.20690 1.62527e+41
6.72414 1.35876e+41
7.24138 1.12325e+41
7.75862 1.02137e+41
8.27586 8.71057e+40
8.79310 7.08159e+40
9.31034 5.90595e+40
9.82759 5.21776e+40
10.34483 4.60976e+40
10.86207 4.07261e+40
11.37931 3.59805e+40
11.89655 3.17879e+40
12.41379 2.80838e+40
12.93103 2.48113e+40
13.44828 2.19202e+40
13.96552 1.93659e+40
14.48276 1.71093e+40
15.00000 1.51157e+40
