# t[days] Lbol[erg/s]
0.51724 3.23177e+39
1.03448 6.21057e+40
1.55172 8.97866e+40
2.06897 9.81412e+40
2.58621 9.81412e+40
3.10345 6.44988e+40
3.62069 4.80307e+40
4.13793 4.42825e+40
4.65517 3.70059e+40
5.17241 2.75867e+40
5.68966 2.44191e+40
6.20690 2.31974e+40
6.72414 1.88705e+40
7.24138 1.53550e+40
7.75862 1.52490e+40
8.27586 1.40561e+40
8.79310 1.28043e+40
9.31034 1.24094e+40
9.82759 1.14729e+40
10.34483 1.06071e+40
10.86207 9.80657e+39
11.37931 9.06650e+39
11.89655 8.38228e+39
12.41379 7.74969e+39
12.93103 7.16485e+39
13.44828 6.62414e+39
13.96552 6.12424e+39
14.48276 5.66206e+39
15.00000 5.23476e+39
