# t[days] Lbol[erg/s]
0.51724 5.87555e+40
1.03448 6.97198e+40
1.55172 1.28189e+41
2.06897 1.28189e+41
2.58621 1.01932e+41
3.10345 8.30993e+40
3.62069 6.50769e+40
4.13793 5.60646e+40
4.65517 4.14233e+40
5.17241 3.29387e+40
5.68966 2.70508e+40
6.20690 2.31466e+40
6.72414 1.95989e+40
7.24138 1.64439e+40
7.75862 1.48876e+40
8.27586 1.26412e+40
8.79310 1.05709e+40
9.31034 1.00121e+40
9.82759 8.34011e+39
10.34483 6.94732e+39
10.86207 5.78713e+39
11.37931 4.82069e+39
11.89655 4.01564e+39
12.41379 3.34504e+39
12.93103 2.78642e+39
13.44828 2.32109e+39
13.96552 1.93347e+39
14.48276 1.61059e+39
15.00000 1.34162e+39
