# t[days] Lbol[erg/s]
0.51724 1.41823e+40
1.03448 7.52049e+40
1.55172 7.60756e+40
2.06897 7.60756e+40
2.58621 5.63537e+40
3.10345 4.78689e+40
3.62069 3.79416e+40
4.13793 3.16570e+40
4.65517 2.86686e+40
5.17241 2.51758e+40
5.68966 2.28809e+40
6.20690 1.92111e+40
6.72414 1.64384e+40
7.24138 1.55544e+40
7.75862 1.43084e+40
8.27586 1.26803e+40
8.79310 1.17493e+40
9.31034 9.98858e+39
9.82759 9.57154e+39
10.34483 9.17192e+39
10.86207 8.78898e+39
11.37931 8.42203e+39
11.89655 8.07039e+39
12.41379 7.73344e+39
12.93103 7.41056e+39
13.44828 7.10116e+39
13.96552 6.80468e+39
14.48276 6.52057e+39
15.00000 6.24833e+39
