# t[days] u g r i z y J H K
0.51724 -14.032 -15.159 -15.285 -15.412 -15.120 -15.254 -14.992 -14.322 -14.489 
1.03448 -14.032 -15.159 -15.750 -16.411 -16.641 -16.581 -16.133 -16.007 -15.105 
1.55172 -12.789 -14.649 -15.750 -16.411 -16.641 -16.629 -16.596 -16.157 -15.913 
2.06897 -11.719 -13.903 -15.264 -16.152 -16.473 -16.629 -16.596 -16.529 -16.244 
2.58621 -10.350 -13.170 -14.714 -15.733 -16.163 -16.431 -16.590 -16.529 -16.244 
3.10345 -8.776 -12.076 -14.028 -15.164 -15.685 -15.956 -16.371 -16.279 -16.240 
3.62069 -7.532 -11.332 -13.344 -14.412 -15.142 -15.526 -15.922 -15.987 -15.893 
4.13793 -6.192 -10.348 -12.582 -13.991 -14.601 -15.025 -15.554 -15.772 -15.699 
4.65517 -4.733 -9.291 -11.938 -13.308 -14.031 -14.614 -15.134 -15.488 -15.465 
5.17241 -4.005 -8.247 -11.113 -12.663 -13.607 -14.132 -14.723 -15.110 -15.265 
5.68966 -1.848 -7.723 -10.680 -12.085 -13.068 -13.545 -14.407 -14.794 -15.003 
6.20690 -1.527 -6.801 -9.697 -11.469 -12.496 -13.098 -14.070 -14.478 -14.808 
6.72414 0.793 -5.878 -9.163 -10.866 -12.091 -12.702 -13.694 -14.189 -14.545 
7.24138 2.190 -5.303 -8.711 -10.663 -11.711 -12.225 -13.360 -14.033 -14.359 
7.75862 3.587 -4.505 -8.112 -9.999 -11.092 -11.924 -13.107 -13.813 -14.275 
8.27586 4.984 -4.127 -7.355 -9.448 -10.451 -11.512 -12.708 -13.626 -14.055 
8.79310 6.381 -2.398 -6.311 -9.062 -10.221 -11.102 -12.342 -13.312 -13.898 
9.31034 7.778 -0.973 -6.221 -8.517 -9.850 -10.702 -12.125 -13.070 -13.650 
9.82759 9.175 0.026 -5.958 -7.844 -9.441 -10.216 -11.741 -12.899 -13.515 
10.34483 10.573 1.092 -5.179 -7.672 -8.729 -9.715 -11.516 -12.658 -13.370 
10.86207 11.970 2.158 -4.478 -7.556 -8.319 -9.499 -11.223 -12.451 -13.233 
11.37931 13.367 3.224 -4.342 -6.818 -8.033 -9.182 -10.911 -12.170 -13.011 
11.89655 14.764 4.290 -2.912 -5.392 -7.493 -8.755 -10.665 -11.967 -12.925 
12.41379 16.161 5.356 -2.376 -5.314 -7.103 -8.384 -10.265 -11.688 -12.583 
12.93103 17.558 6.422 2.384 -5.246 -6.802 -7.924 -9.848 -11.506 -12.416 
13.44828 18.955 7.488 3.897 -2.700 -6.080 -7.520 -9.404 -11.240 -12.270 
13.96552 20.352 8.554 5.410 -2.698 -5.484 -7.071 -9.173 -10.807 -12.020 
14.48276 21.749 9.620 6.923 -2.698 -5.248 -6.896 -8.594 -10.672 -11.755 
15.00000 21.749 9.620 6.923 -0.605 -4.674 -6.639 -8.586 -10.318 -11.565 
