# t[days] Lbol[erg/s]
0.51724 3.69441e+40
1.03448 1.08808e+41
1.55172 1.08808e+41
2.06897 9.70908e+40
2.58621 8.08391e+40
3.10345 7.09564e+40
3.62069 5.77530e+40
4.13793 4.92002e+40
4.65517 3.75502e+40
5.17241 3.02020e+40
5.68966 2.51578e+40
6.20690 2.03178e+40
6.72414 1.70254e+40
7.24138 1.37044e+40
7.75862 1.17781e+40
8.27586 9.98770e+39
8.79310 8.66804e+39
9.31034 7.76329e+39
9.82759 7.08990e+39
10.34483 6.47492e+39
10.86207 5.91329e+39
11.37931 5.40037e+39
11.89655 4.93194e+39
12.41379 4.50415e+39
12.93103 4.11346e+39
13.44828 3.75666e+39
13.96552 3.43081e+39
14.48276 3.13322e+39
15.00000 2.86144e+39
