# t[days] Lbol[erg/s]
0.51724 2.20772e+41
1.03448 5.93945e+41
1.55172 5.93945e+41
2.06897 5.59374e+41
2.58621 3.66014e+41
3.10345 2.44323e+41
3.62069 1.66977e+41
4.13793 1.17067e+41
4.65517 8.50353e+40
5.17241 6.41989e+40
5.68966 5.09448e+40
6.20690 4.20660e+40
6.72414 3.34504e+40
7.24138 2.81654e+40
7.75862 2.47297e+40
8.27586 2.12428e+40
8.79310 1.87572e+40
9.31034 1.72798e+40
9.82759 1.55791e+40
10.34483 1.40458e+40
10.86207 1.26634e+40
11.37931 1.14170e+40
11.89655 1.02933e+40
12.41379 9.28024e+39
12.93103 8.36687e+39
13.44828 7.54339e+39
13.96552 6.80096e+39
14.48276 6.13159e+39
15.00000 5.52811e+39
