# t[days] Lbol[erg/s]
0.51724 9.63211e+40
1.03448 3.13598e+41
1.55172 3.21953e+41
2.06897 3.33561e+41
2.58621 3.33561e+41
3.10345 3.10077e+41
3.62069 2.62285e+41
4.13793 2.15502e+41
4.65517 1.66821e+41
5.17241 1.33998e+41
5.68966 1.09068e+41
6.20690 8.71430e+40
6.72414 7.32723e+40
7.24138 6.24427e+40
7.75862 5.11531e+40
8.27586 4.66935e+40
8.79310 3.98815e+40
9.31034 3.37787e+40
9.82759 2.88768e+40
10.34483 2.46862e+40
10.86207 2.11038e+40
11.37931 1.80412e+40
11.89655 1.54231e+40
12.41379 1.31849e+40
12.93103 1.12715e+40
13.44828 9.63582e+39
13.96552 8.23748e+39
14.48276 7.04206e+39
15.00000 6.02013e+39
