# t[days] Lbol[erg/s]
0.51724 2.04142e+41
1.03448 2.61826e+41
1.55172 2.61826e+41
2.06897 1.39179e+41
2.58621 7.91426e+40
3.10345 4.78099e+40
3.62069 2.93508e+40
4.13793 2.03619e+40
4.65517 1.47970e+40
5.17241 1.16456e+40
5.68966 9.39423e+39
6.20690 7.74715e+39
6.72414 6.41607e+39
7.24138 5.51190e+39
7.75862 4.76493e+39
8.27586 4.00186e+39
8.79310 3.52947e+39
9.31034 3.03700e+39
9.82759 2.74388e+39
10.34483 2.47905e+39
10.86207 2.23978e+39
11.37931 2.02360e+39
11.89655 1.82829e+39
12.41379 1.65183e+39
12.93103 1.49240e+39
13.44828 1.34836e+39
13.96552 1.21822e+39
14.48276 1.10064e+39
15.00000 9.94413e+38
