# t[days] Lbol[erg/s]
0.51724 2.34164e+41
1.03448 4.93365e+41
1.55172 7.43318e+41
2.06897 7.43318e+41
2.58621 5.86823e+41
3.10345 5.16723e+41
3.62069 4.51105e+41
4.13793 3.34657e+41
4.65517 2.60867e+41
5.17241 1.99811e+41
5.68966 1.58103e+41
6.20690 1.27729e+41
6.72414 1.03565e+41
7.24138 8.60923e+40
7.75862 7.36516e+40
8.27586 6.25982e+40
8.79310 5.23263e+40
9.31034 4.33585e+40
9.82759 3.82554e+40
10.34483 3.37529e+40
10.86207 2.97804e+40
11.37931 2.62754e+40
11.89655 2.31829e+40
12.41379 2.04544e+40
12.93103 1.80470e+40
13.44828 1.59230e+40
13.96552 1.40489e+40
14.48276 1.23954e+40
15.00000 1.09365e+40
