# t[days] u g r i z y J H K
0.51724 -13.257 -14.180 -14.407 -14.806 -14.363 -13.753 -14.103 -14.440 -10.556 
1.03448 -13.378 -14.809 -15.448 -15.940 -15.924 -15.985 -15.448 -14.833 -14.803 
1.55172 -13.378 -14.809 -15.522 -16.175 -16.298 -16.448 -16.345 -16.059 -15.333 
2.06897 -12.894 -14.165 -15.522 -16.175 -16.298 -16.452 -16.553 -16.310 -16.187 
2.58621 -11.962 -13.465 -14.911 -15.825 -16.273 -16.452 -16.598 -16.539 -16.189 
3.10345 -10.911 -12.715 -14.378 -15.535 -15.977 -16.308 -16.553 -16.539 -16.244 
3.62069 -10.037 -11.986 -13.879 -15.027 -15.555 -15.881 -16.397 -16.365 -16.198 
4.13793 -9.140 -11.420 -13.368 -14.709 -15.337 -15.797 -16.217 -16.363 -16.198 
4.65517 -8.186 -10.548 -12.805 -14.268 -15.154 -15.567 -16.142 -16.114 -16.150 
5.17241 -7.276 -9.993 -12.392 -13.861 -14.752 -15.214 -15.878 -16.091 -16.100 
5.68966 -6.283 -9.295 -11.834 -13.365 -14.285 -14.914 -15.512 -15.811 -15.985 
6.20690 -5.341 -8.717 -11.557 -13.023 -13.918 -14.539 -15.306 -15.693 -15.877 
6.72414 -4.457 -8.036 -10.790 -12.669 -13.514 -14.127 -15.023 -15.472 -15.525 
7.24138 -3.473 -7.848 -10.055 -12.033 -13.132 -13.878 -14.696 -15.094 -15.515 
7.75862 -2.668 -7.534 -9.692 -11.615 -12.829 -13.650 -14.443 -15.034 -15.263 
8.27586 -1.760 -6.049 -9.294 -11.304 -12.592 -13.324 -14.166 -14.789 -15.223 
8.79310 -0.757 -5.377 -8.973 -11.248 -12.136 -12.887 -13.871 -14.673 -15.024 
9.31034 0.294 -4.523 -8.512 -10.571 -11.773 -12.544 -13.657 -14.438 -14.815 
9.82759 1.244 -4.178 -8.374 -10.162 -11.605 -12.196 -13.476 -14.304 -14.698 
10.34483 2.195 -2.925 -7.218 -9.755 -11.226 -12.040 -13.224 -14.004 -14.557 
10.86207 3.145 -2.344 -7.123 -9.346 -10.859 -11.595 -13.012 -13.948 -14.474 
11.37931 4.095 -2.304 -7.123 -8.921 -10.394 -11.372 -12.745 -13.689 -14.244 
11.89655 5.045 -1.611 -5.815 -8.667 -10.101 -11.163 -12.529 -13.430 -13.992 
12.41379 5.996 -1.267 -6.324 -8.181 -9.608 -10.772 -12.295 -13.394 -13.944 
12.93103 6.946 0.317 -5.738 -7.823 -9.308 -10.447 -12.111 -13.154 -13.848 
13.44828 7.896 0.965 -4.413 -7.641 -9.227 -10.435 -11.744 -12.994 -13.642 
13.96552 8.846 1.613 -3.682 -7.581 -8.894 -10.025 -11.588 -12.747 -13.514 
14.48276 9.797 2.262 -3.339 -6.568 -8.232 -9.297 -11.287 -12.593 -13.432 
15.00000 9.797 2.262 -3.146 -6.472 -8.084 -8.921 -10.828 -12.217 -13.139 
