# t[days] Lbol[erg/s]
0.51724 3.84439e+40
1.03448 1.68461e+41
1.55172 1.68461e+41
2.06897 1.27827e+41
2.58621 6.87330e+40
3.10345 3.79133e+40
3.62069 2.51114e+40
4.13793 1.83513e+40
4.65517 1.37306e+40
5.17241 1.09345e+40
5.68966 8.97868e+39
6.20690 7.81921e+39
6.72414 6.43439e+39
7.24138 5.58083e+39
7.75862 4.87220e+39
8.27586 4.64650e+39
8.79310 4.03834e+39
9.31034 3.53871e+39
9.82759 3.25306e+39
10.34483 2.99047e+39
10.86207 2.74908e+39
11.37931 2.52718e+39
11.89655 2.32318e+39
12.41379 2.13565e+39
12.93103 1.96326e+39
13.44828 1.80479e+39
13.96552 1.65911e+39
14.48276 1.52518e+39
15.00000 1.40207e+39
