# t[days] u g r i z y J H K
0.51724 -11.058 -10.712 -10.056 -10.317 -9.226 -10.803 -12.012 -11.345 -4.414 
1.03448 -11.400 -11.594 -13.200 -11.299 -12.157 -12.070 -12.291 -12.512 -10.839 
1.55172 -12.301 -12.778 -13.357 -13.344 -13.030 -13.321 -12.637 -13.680 -12.460 
2.06897 -12.301 -12.778 -13.357 -13.451 -13.497 -13.551 -13.480 -13.883 -12.726 
2.58621 -11.960 -12.577 -13.117 -13.451 -13.497 -13.551 -13.480 -13.680 -12.763 
3.10345 -11.392 -12.154 -12.510 -13.137 -13.109 -13.380 -13.208 -13.322 -12.802 
3.62069 -11.120 -11.730 -12.402 -12.942 -12.991 -13.358 -13.204 -13.150 -12.763 
4.13793 -10.730 -11.240 -11.760 -12.119 -12.717 -12.845 -12.963 -12.764 -12.694 
4.65517 -10.149 -10.683 -11.269 -11.944 -12.438 -12.107 -12.512 -12.531 -12.694 
5.17241 -9.474 -10.137 -10.722 -11.613 -11.792 -11.958 -12.248 -12.276 -12.420 
5.68966 -8.713 -9.592 -10.167 -10.727 -11.636 -11.645 -11.825 -12.027 -12.420 
6.20690 -7.895 -8.854 -9.514 -10.227 -10.692 -10.839 -11.306 -11.983 -11.411 
6.72414 -7.180 -8.403 -8.881 -9.615 -10.155 -10.829 -11.046 -11.628 -11.411 
7.24138 -6.529 -7.813 -8.660 -9.231 -10.152 -10.699 -10.677 -11.243 -11.243 
7.75862 -5.850 -7.070 -7.903 -8.871 -9.652 -9.735 -10.464 -11.158 -11.321 
8.27586 -5.125 -6.457 -7.514 -8.179 -9.496 -9.600 -9.986 -10.298 -11.243 
8.79310 -4.372 -5.861 -6.531 -7.730 -9.357 -8.335 -9.618 -10.298 -11.321 
9.31034 -3.658 -5.538 -6.525 -7.432 -8.635 -8.335 -9.437 -9.444 -10.989 
9.82759 -2.996 -4.688 -6.124 -7.432 -7.562 -8.320 -9.015 -9.725 -9.359 
10.34483 -2.343 -4.129 -5.580 -6.466 -6.954 -8.177 -8.702 -8.955 -9.359 
10.86207 -1.743 -3.609 -4.642 -6.007 -6.758 -6.963 -8.168 -8.905 -9.359 
11.37931 -0.968 -3.040 -4.030 -5.535 -5.615 -6.688 -7.286 -8.339 -8.838 
11.89655 -0.342 -2.486 -3.801 -4.788 -5.480 -6.539 -7.286 -8.339 -8.605 
12.41379 0.445 -1.788 -2.972 -4.614 -5.615 -6.688 -7.286 -8.488 -8.605 
12.93103 1.133 -1.363 -2.817 -3.293 -4.017 -5.398 -6.258 -8.488 -8.205 
13.44828 1.822 -0.865 -2.140 -3.293 -4.143 -3.845 -5.518 -7.264 -6.930 
13.96552 2.510 -0.396 -1.911 -2.786 -4.143 -3.676 -4.480 -6.626 -7.620 
14.48276 3.198 -0.003 -1.308 -2.091 -4.143 -3.845 -4.480 -5.346 -5.469 
15.00000 3.198 0.000 -1.177 -1.908 -2.442 -2.689 -4.154 -5.202 -2.877 
