# t[days] Lbol[erg/s]
0.51724 1.61961e+41
1.03448 5.95111e+41
1.55172 5.95111e+41
2.06897 4.92163e+41
2.58621 3.70685e+41
3.10345 2.87022e+41
3.62069 2.09142e+41
4.13793 1.56498e+41
4.65517 1.20989e+41
5.17241 8.99765e+40
5.68966 7.07369e+40
6.20690 5.81788e+40
6.72414 4.67170e+40
7.24138 3.78901e+40
7.75862 3.15090e+40
8.27586 2.66948e+40
8.79310 2.17913e+40
9.31034 1.95825e+40
9.82759 1.67522e+40
10.34483 1.43309e+40
10.86207 1.22596e+40
11.37931 1.04877e+40
11.89655 8.97187e+39
12.41379 7.67513e+39
12.93103 6.56582e+39
13.44828 5.61683e+39
13.96552 4.80501e+39
14.48276 4.11052e+39
15.00000 3.51641e+39
