# t[days] Lbol[erg/s]
0.51724 1.27878e+41
1.03448 4.23757e+41
1.55172 6.27151e+41
2.06897 6.27151e+41
2.58621 5.66124e+41
3.10345 5.01989e+41
3.62069 4.39504e+41
4.13793 3.76913e+41
4.65517 3.13761e+41
5.17241 2.53483e+41
5.68966 2.06634e+41
6.20690 1.70647e+41
6.72414 1.40025e+41
7.24138 1.10990e+41
7.75862 9.36801e+40
8.27586 8.25538e+40
8.79310 6.84195e+40
9.31034 6.06344e+40
9.82759 5.55128e+40
10.34483 5.08239e+40
10.86207 4.65309e+40
11.37931 4.26006e+40
11.89655 3.90023e+40
12.41379 3.57079e+40
12.93103 3.26918e+40
13.44828 2.99304e+40
13.96552 2.74023e+40
14.48276 2.50877e+40
15.00000 2.29686e+40
