# t[days] Lbol[erg/s]
0.51724 8.22410e+40
1.03448 1.03007e+41
1.55172 1.03007e+41
2.06897 7.07439e+40
2.58621 4.58739e+40
3.10345 2.89310e+40
3.62069 2.05864e+40
4.13793 1.54262e+40
4.65517 1.12577e+40
5.17241 9.21360e+39
5.68966 7.43090e+39
6.20690 6.13979e+39
6.72414 5.25254e+39
7.24138 4.61573e+39
7.75862 3.97670e+39
8.27586 3.44768e+39
8.79310 3.03895e+39
9.31034 2.58371e+39
9.82759 2.34011e+39
10.34483 2.11948e+39
10.86207 1.91965e+39
11.37931 1.73866e+39
11.89655 1.57474e+39
12.41379 1.42627e+39
12.93103 1.29180e+39
13.44828 1.17000e+39
13.96552 1.05969e+39
14.48276 9.59784e+38
15.00000 8.69294e+38
