# t[days] Lbol[erg/s]
0.51724 6.29328e+38
1.03448 1.07415e+40
1.55172 2.53294e+40
2.06897 2.53294e+40
2.58621 2.28767e+40
3.10345 2.12293e+40
3.62069 1.27000e+40
4.13793 7.28464e+39
4.65517 4.77663e+39
5.17241 3.62902e+39
5.68966 2.78243e+39
6.20690 2.45400e+39
6.72414 1.88775e+39
7.24138 1.72233e+39
7.75862 1.41544e+39
8.27586 1.31964e+39
8.79310 1.20079e+39
9.31034 9.47757e+38
9.82759 9.20589e+38
10.34483 8.94201e+38
10.86207 8.68568e+38
11.37931 8.43671e+38
11.89655 8.19487e+38
12.41379 7.95996e+38
12.93103 7.73179e+38
13.44828 7.51016e+38
13.96552 7.29488e+38
14.48276 7.08577e+38
15.00000 6.88265e+38
