# t[days] Lbol[erg/s]
0.51724 1.64832e+41
1.03448 2.49919e+41
1.55172 2.49919e+41
2.06897 1.36642e+41
2.58621 7.59476e+40
3.10345 4.53457e+40
3.62069 3.04208e+40
4.13793 2.15996e+40
4.65517 1.60108e+40
5.17241 1.25892e+40
5.68966 1.01168e+40
6.20690 8.41272e+39
6.72414 7.12113e+39
7.24138 6.09498e+39
7.75862 5.16065e+39
8.27586 4.50728e+39
8.79310 3.80609e+39
9.31034 3.43922e+39
9.82759 3.13993e+39
10.34483 2.86668e+39
10.86207 2.61722e+39
11.37931 2.38946e+39
11.89655 2.18152e+39
12.41379 1.99168e+39
12.93103 1.81836e+39
13.44828 1.66012e+39
13.96552 1.51566e+39
14.48276 1.38376e+39
15.00000 1.26334e+39
