# t[days] Lbol[erg/s]
0.51724 4.56520e+40
1.03448 7.21765e+40
1.55172 7.21765e+40
2.06897 5.49569e+40
2.58621 3.83413e+40
3.10345 3.12751e+40
3.62069 2.10765e+40
4.13793 2.00350e+40
4.65517 1.54636e+40
5.17241 1.20767e+40
5.68966 1.01748e+40
6.20690 8.63096e+39
6.72414 8.03230e+39
7.24138 6.89192e+39
7.75862 6.11178e+39
8.27586 5.25586e+39
8.79310 5.16576e+39
9.31034 4.85199e+39
9.82759 4.44913e+39
10.34483 4.07971e+39
10.86207 3.74097e+39
11.37931 3.43035e+39
11.89655 3.14553e+39
12.41379 2.88435e+39
12.93103 2.64486e+39
13.44828 2.42526e+39
13.96552 2.22389e+39
14.48276 2.03924e+39
15.00000 1.86992e+39
