# t[days] u g r i z y J H K
0.51724 -12.303 -12.968 -13.786 -13.562 -12.279 -12.186 -13.065 -11.700 -7.660 
1.03448 -12.661 -13.334 -14.017 -14.497 -14.556 -14.495 -14.522 -14.155 -13.124 
1.55172 -12.661 -13.334 -14.017 -14.497 -14.638 -14.512 -14.625 -14.286 -14.084 
2.06897 -11.402 -12.681 -13.620 -14.237 -14.556 -14.613 -14.751 -14.712 -14.191 
2.58621 -10.009 -11.949 -13.341 -14.148 -14.555 -14.613 -14.751 -14.716 -14.679 
3.10345 -8.672 -11.030 -12.799 -13.792 -14.051 -14.315 -14.664 -14.776 -14.866 
3.62069 -7.839 -10.497 -12.368 -13.517 -13.915 -14.288 -14.546 -14.776 -14.962 
4.13793 -5.905 -9.376 -11.850 -13.099 -13.711 -13.841 -14.534 -14.719 -14.962 
4.65517 -4.722 -8.759 -11.222 -12.621 -13.300 -13.645 -14.233 -14.711 -14.929 
5.17241 -3.629 -7.749 -10.817 -12.222 -12.925 -13.244 -14.060 -14.452 -14.790 
5.68966 -1.950 -7.281 -10.380 -11.728 -12.612 -13.133 -13.786 -14.398 -14.697 
6.20690 0.071 -5.610 -9.305 -11.091 -12.278 -12.603 -13.583 -14.213 -14.539 
6.72414 1.653 -5.324 -8.305 -10.644 -11.473 -12.271 -13.100 -13.993 -14.531 
7.24138 3.235 -4.570 -8.186 -10.174 -11.433 -11.642 -12.859 -13.763 -14.263 
7.75862 4.817 -4.099 -7.640 -9.512 -10.837 -11.472 -12.765 -13.629 -14.176 
8.27586 6.400 -1.775 -7.027 -8.789 -10.348 -11.186 -12.465 -13.370 -13.936 
8.79310 7.982 -1.417 -6.912 -8.569 -9.617 -10.638 -12.066 -13.261 -13.858 
9.31034 9.564 0.772 -5.842 -8.144 -9.494 -10.178 -11.658 -12.915 -13.718 
9.82759 11.146 2.049 -4.652 -7.317 -8.842 -9.609 -11.482 -12.746 -13.556 
10.34483 12.728 3.325 -3.883 -7.317 -8.190 -9.415 -11.075 -12.617 -13.311 
10.86207 14.310 4.602 -0.303 -6.559 -7.853 -8.916 -10.733 -12.271 -13.227 
11.37931 15.892 5.878 0.973 -5.547 -7.765 -8.317 -10.681 -12.037 -12.873 
11.89655 17.474 7.155 2.573 -5.335 -7.325 -8.182 -10.162 -11.667 -12.617 
12.41379 19.056 8.431 4.173 -4.955 -6.633 -7.751 -9.829 -11.558 -12.437 
12.93103 20.638 9.708 5.773 -3.870 -6.403 -7.334 -9.355 -11.252 -12.177 
13.44828 22.220 10.984 7.373 -3.870 -5.528 -6.877 -9.355 -11.113 -12.104 
13.96552 23.803 12.261 8.974 -3.792 -5.528 -6.877 -8.708 -10.888 -11.808 
14.48276 25.385 13.537 10.574 -1.308 -4.355 -6.037 -8.328 -10.098 -11.492 
15.00000 25.385 13.537 10.574 0.000 -4.281 -3.950 -7.937 -9.964 -11.015 
