# t[days] Lbol[erg/s]
0.51724 4.00937e+40
1.03448 2.13892e+41
1.55172 2.32348e+41
2.06897 2.32348e+41
2.58621 1.87000e+41
3.10345 1.42486e+41
3.62069 1.01635e+41
4.13793 7.07397e+40
4.65517 4.88938e+40
5.17241 3.59471e+40
5.68966 2.76052e+40
6.20690 2.16406e+40
6.72414 1.75954e+40
7.24138 1.53395e+40
7.75862 1.32239e+40
8.27586 1.15098e+40
8.79310 1.02078e+40
9.31034 9.30127e+39
9.82759 8.13375e+39
10.34483 7.11277e+39
10.86207 6.21996e+39
11.37931 5.43921e+39
11.89655 4.75646e+39
12.41379 4.15941e+39
12.93103 3.63731e+39
13.44828 3.18074e+39
13.96552 2.78149e+39
14.48276 2.43235e+39
15.00000 2.12703e+39
