# t[days] Lbol[erg/s]
0.51724 2.53255e+41
1.03448 6.51646e+41
1.55172 6.51646e+41
2.06897 6.36412e+41
2.58621 5.65658e+41
3.10345 4.67028e+41
3.62069 3.81377e+41
4.13793 2.92670e+41
4.65517 2.11989e+41
5.17241 1.66457e+41
5.68966 1.35591e+41
6.20690 1.11042e+41
6.72414 9.07551e+40
7.24138 7.54725e+40
7.75862 6.09204e+40
8.27586 5.09769e+40
8.79310 4.38767e+40
9.31034 3.77217e+40
9.82759 3.37467e+40
10.34483 3.01906e+40
10.86207 2.70092e+40
11.37931 2.41631e+40
11.89655 2.16168e+40
12.41379 1.93389e+40
12.93103 1.73010e+40
13.44828 1.54779e+40
13.96552 1.38469e+40
14.48276 1.23878e+40
15.00000 1.10824e+40
