# t[days] u g r i z y J H K
0.51724 -10.842 -10.295 -12.917 -13.245 -10.077 -8.422 -9.943 -6.506 -4.629 
1.03448 -13.378 -13.607 -13.847 -14.243 -13.496 -12.659 -13.394 -12.919 -10.193 
1.55172 -13.378 -13.607 -13.847 -14.243 -13.788 -13.631 -13.712 -13.952 -13.423 
2.06897 -13.106 -13.259 -13.639 -13.694 -13.788 -13.776 -13.755 -13.952 -13.423 
2.58621 -12.519 -13.099 -13.320 -13.650 -13.788 -13.776 -13.832 -14.024 -13.473 
3.10345 -11.850 -12.331 -13.231 -13.650 -13.747 -13.771 -13.832 -14.024 -13.640 
3.62069 -11.134 -11.872 -12.656 -13.181 -13.193 -13.627 -13.676 -13.879 -13.838 
4.13793 -10.406 -11.336 -12.486 -13.095 -13.192 -13.342 -13.588 -13.879 -13.858 
4.65517 -9.581 -11.027 -12.333 -13.087 -13.135 -13.309 -13.353 -13.704 -13.858 
5.17241 -8.881 -10.560 -11.767 -12.668 -13.118 -12.878 -13.294 -13.725 -13.821 
5.68966 -8.105 -10.000 -11.666 -12.543 -12.696 -12.734 -13.244 -13.600 -13.709 
6.20690 -7.209 -9.471 -11.323 -12.171 -12.577 -12.546 -13.208 -13.276 -13.579 
6.72414 -6.358 -9.075 -10.784 -11.716 -12.417 -12.201 -12.712 -13.276 -13.579 
7.24138 -5.632 -8.505 -10.550 -11.433 -12.162 -12.121 -12.599 -13.276 -13.579 
7.75862 -5.160 -8.365 -10.479 -11.384 -11.850 -12.060 -12.587 -12.822 -13.347 
8.27586 -4.063 -7.881 -10.244 -11.128 -11.501 -11.526 -12.261 -12.723 -13.160 
8.79310 -3.771 -7.582 -9.597 -10.806 -11.204 -11.401 -11.886 -12.545 -13.109 
9.31034 -2.701 -7.439 -9.568 -10.481 -11.052 -11.283 -11.882 -12.399 -12.982 
9.82759 -2.235 -6.827 -8.992 -10.120 -10.977 -10.999 -11.868 -12.399 -12.949 
10.34483 -1.497 -6.320 -8.677 -9.873 -10.267 -10.706 -11.506 -12.265 -12.826 
10.86207 -0.801 -6.035 -8.630 -9.737 -10.256 -10.336 -11.442 -12.210 -12.797 
11.37931 -0.436 -6.010 -8.479 -9.517 -9.937 -10.260 -11.442 -12.056 -12.508 
11.89655 0.081 -5.789 -7.821 -9.406 -9.706 -9.990 -11.147 -11.956 -12.462 
12.41379 0.638 -5.221 -7.529 -8.816 -9.706 -9.899 -10.714 -11.729 -12.462 
12.93103 1.194 -4.420 -7.166 -8.717 -9.706 -9.571 -10.691 -11.613 -12.462 
13.44828 1.751 -4.234 -6.518 -8.331 -9.409 -9.568 -10.295 -11.347 -12.227 
13.96552 2.307 -3.821 -6.508 -8.235 -8.859 -9.129 -10.189 -11.151 -11.831 
14.48276 2.864 -3.135 -6.243 -7.925 -8.436 -9.066 -9.920 -11.059 -11.754 
15.00000 2.864 -1.938 -6.109 -7.541 -8.346 -8.708 -9.336 -10.796 -11.540 
