# t[days] u g r i z y J H K
0.51724 -12.111 -13.417 -13.792 -13.656 -13.626 -13.491 -12.890 -12.647 -11.934 
1.03448 -12.111 -13.417 -13.792 -13.656 -13.626 -13.491 -12.890 -12.647 -12.336 
1.55172 -10.725 -12.276 -12.821 -12.806 -12.776 -12.770 -12.543 -12.322 -12.336 
2.06897 -9.418 -11.214 -11.751 -11.754 -11.871 -11.828 -11.847 -11.968 -11.927 
2.58621 -8.369 -10.477 -11.050 -11.177 -11.031 -11.142 -11.299 -11.474 -11.688 
3.10345 -7.260 -9.823 -10.482 -10.620 -10.562 -10.709 -10.869 -11.292 -11.539 
3.62069 -6.146 -9.029 -10.024 -10.228 -10.107 -9.998 -10.579 -11.083 -11.242 
4.13793 -5.463 -8.185 -9.198 -9.591 -9.552 -9.508 -10.138 -10.840 -11.189 
4.65517 -4.006 -7.036 -8.526 -8.822 -8.855 -8.947 -9.689 -10.516 -11.078 
5.17241 -2.894 -6.273 -7.714 -8.190 -8.258 -8.453 -9.105 -10.266 -10.856 
5.68966 10.967 -5.021 -6.866 -7.556 -7.781 -7.818 -8.757 -10.108 -10.635 
6.20690 14.612 -3.986 -5.912 -6.770 -6.778 -7.209 -8.320 -9.497 -10.441 
6.72414 18.258 -2.281 -4.710 -6.320 -5.990 -6.733 -7.757 -9.406 -10.104 
7.24138 21.903 -1.751 -2.397 -5.518 -5.861 -5.841 -7.550 -8.969 -9.825 
7.75862 25.548 -1.463 -2.306 -4.180 -4.766 -5.370 -7.142 -8.802 -9.684 
8.27586 29.194 -1.305 -2.306 -3.481 -3.922 -4.495 -6.143 -8.200 -9.447 
8.79310 32.839 -0.939 1.962 -2.847 -3.016 -4.349 -5.863 -7.984 -9.206 
9.31034 36.485 -0.512 3.537 -2.345 -2.791 -2.419 -5.845 -7.399 -8.889 
9.82759 40.130 0.271 5.112 -2.071 -2.485 -2.213 -4.717 -7.063 -8.774 
10.34483 43.775 0.618 6.686 -1.721 -2.485 1.165 -4.314 -6.605 -8.368 
10.86207 47.421 0.964 8.261 -1.670 -0.786 2.473 -3.301 -6.209 -8.019 
11.37931 51.066 1.311 9.836 -1.154 -0.763 3.780 -3.298 -5.936 -7.711 
11.89655 54.712 1.658 11.411 -1.154 -0.486 5.087 -3.298 -5.733 -7.507 
12.41379 58.357 2.005 12.986 -0.974 -0.226 6.394 -3.298 -5.348 -7.198 
12.93103 62.002 2.351 14.560 -0.974 0.032 7.701 -3.050 -4.451 -6.843 
13.44828 65.648 2.698 16.135 -0.597 0.536 9.008 2.452 -3.989 -6.487 
13.96552 69.293 3.045 17.710 -0.237 1.039 10.315 3.602 -3.538 -6.073 
14.48276 72.939 3.392 19.285 0.104 1.543 11.623 4.753 -3.538 -5.983 
15.00000 72.939 3.392 19.285 0.104 1.543 11.623 4.753 -2.847 -5.069 
