# t[days] Lbol[erg/s]
0.51724 1.00888e+41
1.03448 3.58150e+41
1.55172 3.58150e+41
2.06897 3.35429e+41
2.58621 2.41671e+41
3.10345 1.70048e+41
3.62069 1.17032e+41
4.13793 7.84175e+40
4.65517 5.03102e+40
5.17241 3.77195e+40
5.68966 2.91024e+40
6.20690 2.37768e+40
6.72414 1.90816e+40
7.24138 1.61618e+40
7.75862 1.42529e+40
8.27586 1.22604e+40
8.79310 1.07932e+40
9.31034 9.50514e+39
9.82759 8.53435e+39
10.34483 7.66272e+39
10.86207 6.88011e+39
11.37931 6.17743e+39
11.89655 5.54651e+39
12.41379 4.98003e+39
12.93103 4.47141e+39
13.44828 4.01473e+39
13.96552 3.60470e+39
14.48276 3.23654e+39
15.00000 2.90599e+39
