# t[days] Lbol[erg/s]
0.51724 3.03414e+41
1.03448 8.43112e+41
1.55172 8.43112e+41
2.06897 7.29750e+41
2.58621 6.59910e+41
3.10345 5.53903e+41
3.62069 4.29016e+41
4.13793 3.38033e+41
4.65517 2.81565e+41
5.17241 2.24457e+41
5.68966 1.90513e+41
6.20690 1.55735e+41
6.72414 1.24050e+41
7.24138 1.04487e+41
7.75862 8.71786e+40
8.27586 7.41078e+40
8.79310 6.33853e+40
9.31034 5.68245e+40
9.82759 4.86245e+40
10.34483 4.16077e+40
10.86207 3.56036e+40
11.37931 3.04658e+40
11.89655 2.60695e+40
12.41379 2.23075e+40
12.93103 1.90884e+40
13.44828 1.63339e+40
13.96552 1.39768e+40
14.48276 1.19599e+40
15.00000 1.02341e+40
