# t[days] Lbol[erg/s]
0.51724 9.08655e+40
1.03448 9.08655e+40
1.55172 3.57314e+40
2.06897 1.58435e+40
2.58621 9.31877e+39
3.10345 6.50464e+39
3.62069 4.62459e+39
4.13793 3.45824e+39
4.65517 2.80312e+39
5.17241 2.23821e+39
5.68966 1.81998e+39
6.20690 1.55027e+39
6.72414 1.28478e+39
7.24138 1.11628e+39
7.75862 9.48806e+38
8.27586 8.51791e+38
8.79310 7.44197e+38
9.31034 6.68981e+38
9.82759 5.71597e+38
10.34483 4.88389e+38
10.86207 4.17293e+38
11.37931 3.56547e+38
11.89655 3.04644e+38
12.41379 2.60297e+38
12.93103 2.22405e+38
13.44828 1.90029e+38
13.96552 1.62367e+38
14.48276 1.38731e+38
15.00000 1.18535e+38
