# t[days] u g r i z y J H K
0.51724 -13.751 -14.320 -14.870 -15.081 -15.331 -14.604 -13.735 -13.623 -14.053 
1.03448 -13.899 -15.397 -15.953 -16.236 -16.325 -15.893 -16.133 -15.663 -14.260 
1.55172 -13.899 -15.397 -15.953 -16.365 -16.548 -16.542 -16.480 -16.164 -15.858 
2.06897 -13.037 -14.683 -15.734 -16.365 -16.570 -16.707 -16.767 -16.540 -16.096 
2.58621 -12.062 -14.154 -15.305 -16.123 -16.570 -16.707 -16.767 -16.601 -16.434 
3.10345 -11.030 -13.486 -14.928 -15.742 -16.380 -16.596 -16.683 -16.601 -16.436 
3.62069 -10.133 -12.487 -14.308 -15.332 -16.018 -16.195 -16.492 -16.527 -16.434 
4.13793 -8.557 -11.743 -13.602 -14.834 -15.535 -15.947 -16.330 -16.387 -16.300 
4.65517 -7.430 -10.722 -13.090 -14.390 -15.289 -15.607 -15.989 -16.239 -16.209 
5.17241 -6.666 -10.346 -12.525 -14.012 -14.876 -15.212 -15.761 -16.076 -16.119 
5.68966 -5.753 -9.471 -11.877 -13.617 -14.440 -14.932 -15.499 -15.783 -15.888 
6.20690 -4.869 -8.646 -11.204 -12.935 -14.009 -14.567 -15.225 -15.533 -15.685 
6.72414 -3.663 -7.604 -10.789 -12.649 -13.595 -14.270 -14.765 -15.409 -15.452 
7.24138 -2.482 -7.031 -10.275 -12.037 -13.154 -13.846 -14.630 -15.196 -15.449 
7.75862 -1.401 -6.511 -9.706 -11.623 -12.818 -13.565 -14.215 -14.931 -15.157 
8.27586 -0.554 -5.855 -9.134 -11.229 -12.486 -13.038 -14.125 -14.785 -15.078 
8.79310 0.614 -4.757 -8.844 -10.773 -12.084 -12.992 -13.802 -14.568 -15.058 
9.31034 1.710 -4.757 -8.198 -10.554 -11.738 -12.480 -13.660 -14.389 -14.803 
9.82759 2.806 -3.934 -7.431 -10.102 -11.488 -12.401 -13.364 -14.169 -14.587 
10.34483 3.903 -3.934 -7.191 -9.376 -11.293 -11.931 -13.006 -14.099 -14.477 
10.86207 4.999 -1.823 -6.936 -8.957 -10.700 -11.610 -12.754 -13.807 -14.409 
11.37931 6.096 -1.823 -6.649 -8.753 -10.222 -11.304 -12.581 -13.537 -14.179 
11.89655 7.192 -1.823 -5.834 -8.335 -10.085 -10.798 -12.289 -13.408 -14.008 
12.41379 8.288 0.533 -5.662 -8.255 -9.618 -10.661 -12.123 -13.254 -13.836 
12.93103 9.385 1.715 -5.432 -7.834 -9.566 -10.005 -11.861 -12.997 -13.808 
13.44828 10.481 2.897 -4.195 -7.577 -9.112 -10.005 -11.632 -12.929 -13.563 
13.96552 11.578 4.079 -3.099 -6.432 -8.688 -10.005 -11.411 -12.598 -13.430 
14.48276 12.674 5.261 -3.099 -6.303 -8.471 -9.544 -10.997 -12.532 -13.270 
15.00000 12.674 5.261 -2.749 -6.276 -7.387 -8.702 -10.814 -12.297 -13.121 
