# t[days] u g r i z y J H K
0.51724 -13.334 -14.191 -14.360 -14.543 -14.032 -14.200 -13.884 -13.504 -13.057 
1.03448 -13.441 -14.925 -15.708 -15.853 -15.622 -15.359 -14.832 -14.271 -14.089 
1.55172 -13.441 -14.925 -15.708 -15.936 -15.671 -15.359 -14.832 -14.558 -14.834 
2.06897 -12.851 -14.489 -15.566 -15.936 -15.671 -15.320 -14.811 -14.558 -14.834 
2.58621 -12.194 -14.224 -15.250 -15.595 -15.315 -14.771 -14.242 -14.301 -14.555 
3.10345 -11.732 -13.871 -14.929 -15.185 -14.773 -14.264 -13.447 -14.063 -14.211 
3.62069 -11.044 -13.425 -14.492 -14.709 -14.319 -13.613 -13.378 -13.426 -13.797 
4.13793 -10.163 -12.929 -14.091 -14.251 -13.787 -13.014 -12.685 -12.772 -13.287 
4.65517 -9.465 -12.472 -13.677 -13.889 -13.407 -12.753 -12.287 -12.604 -12.742 
5.17241 -9.116 -12.000 -13.278 -13.531 -13.072 -12.548 -12.210 -12.463 -12.447 
5.68966 -8.335 -11.656 -12.908 -13.196 -12.697 -12.323 -12.164 -12.295 -12.402 
6.20690 -7.864 -11.263 -12.633 -12.952 -12.667 -12.037 -11.917 -12.131 -12.280 
6.72414 -7.197 -10.778 -12.302 -12.519 -12.289 -11.837 -11.733 -12.011 -12.219 
7.24138 -6.668 -10.527 -12.002 -12.420 -12.014 -11.781 -11.698 -11.959 -12.219 
7.75862 -5.757 -10.164 -11.658 -12.084 -11.973 -11.456 -11.698 -11.959 -12.219 
8.27586 -5.367 -9.725 -11.465 -11.883 -11.703 -11.411 -11.540 -11.996 -12.187 
8.79310 -4.234 -9.193 -11.114 -11.606 -11.535 -11.237 -11.474 -11.996 -12.119 
9.31034 -4.021 -8.839 -10.718 -11.385 -11.198 -11.034 -11.386 -11.898 -12.103 
9.82759 -4.021 -8.499 -10.425 -11.198 -11.090 -10.784 -11.320 -11.869 -12.103 
10.34483 -3.190 -8.080 -10.084 -10.846 -10.706 -10.759 -11.054 -11.765 -12.103 
10.86207 -1.418 -7.520 -9.594 -10.445 -10.546 -10.347 -10.809 -11.704 -12.044 
11.37931 -1.418 -7.325 -9.333 -10.199 -10.329 -10.147 -10.694 -11.548 -12.002 
11.89655 -0.918 -6.745 -9.075 -9.927 -9.968 -9.966 -10.612 -11.430 -11.846 
12.41379 0.380 -6.394 -8.673 -9.633 -9.784 -9.566 -10.435 -11.354 -11.767 
12.93103 1.260 -5.611 -8.245 -9.186 -9.585 -9.404 -10.301 -11.253 -11.714 
13.44828 2.140 -5.267 -7.995 -8.757 -9.019 -9.143 -10.129 -11.128 -11.634 
13.96552 3.020 -4.646 -7.354 -8.149 -8.729 -9.066 -9.962 -10.924 -11.605 
14.48276 3.900 -4.138 -6.936 -8.138 -8.640 -8.778 -9.677 -10.776 -11.564 
15.00000 3.900 -3.651 -6.539 -8.052 -8.447 -7.915 -9.453 -10.482 -11.143 
