# t[days] Lbol[erg/s]
0.51724 6.10465e+40
1.03448 6.10465e+40
1.55172 2.70892e+40
2.06897 1.26000e+40
2.58621 7.59837e+39
3.10345 5.46988e+39
3.62069 4.04969e+39
4.13793 3.04866e+39
4.65517 2.49153e+39
5.17241 2.03301e+39
5.68966 1.65740e+39
6.20690 1.43332e+39
6.72414 1.20746e+39
7.24138 1.03411e+39
7.75862 9.01526e+38
8.27586 7.95289e+38
8.79310 7.10358e+38
9.31034 6.30919e+38
9.82759 5.44580e+38
10.34483 4.70056e+38
10.86207 4.05730e+38
11.37931 3.50207e+38
11.89655 3.02282e+38
12.41379 2.60916e+38
12.93103 2.25210e+38
13.44828 1.94391e+38
13.96552 1.67789e+38
14.48276 1.44828e+38
15.00000 1.25009e+38
