# t[days] Lbol[erg/s]
0.51724 4.93830e+40
1.03448 2.65999e+41
1.55172 2.70174e+41
2.06897 2.65999e+41
2.58621 2.45566e+41
3.10345 2.17093e+41
3.62069 2.09758e+41
4.13793 1.75400e+41
4.65517 1.44773e+41
5.17241 1.27598e+41
5.68966 1.12977e+41
6.20690 9.64184e+40
6.72414 8.13139e+40
7.24138 7.27786e+40
7.75862 5.99110e+40
8.27586 5.28891e+40
8.79310 4.64072e+40
9.31034 4.26447e+40
9.82759 3.70331e+40
10.34483 3.21600e+40
10.86207 2.79281e+40
11.37931 2.42531e+40
11.89655 2.10617e+40
12.41379 1.82902e+40
12.93103 1.58834e+40
13.44828 1.37934e+40
13.96552 1.19783e+40
14.48276 1.04021e+40
15.00000 9.03332e+39
