# t[days] Lbol[erg/s]
0.51724 1.06049e+41
1.03448 2.88665e+41
1.55172 3.81434e+41
2.06897 3.81434e+41
2.58621 3.11384e+41
3.10345 2.25365e+41
3.62069 1.53189e+41
4.13793 1.14466e+41
4.65517 8.59743e+40
5.17241 6.51335e+40
5.68966 5.32390e+40
6.20690 4.24582e+40
6.72414 3.52878e+40
7.24138 2.74872e+40
7.75862 2.33380e+40
8.27586 1.96319e+40
8.79310 1.68625e+40
9.31034 1.47174e+40
9.82759 1.26786e+40
10.34483 1.09222e+40
10.86207 9.40913e+39
11.37931 8.10568e+39
11.89655 6.98279e+39
12.41379 6.01546e+39
12.93103 5.18213e+39
13.44828 4.46425e+39
13.96552 3.84581e+39
14.48276 3.31305e+39
15.00000 2.85409e+39
