# t[days] Lbol[erg/s]
0.51724 2.24596e+40
1.03448 5.85076e+40
1.55172 5.85076e+40
2.06897 4.13205e+40
2.58621 3.37158e+40
3.10345 2.55024e+40
3.62069 2.08015e+40
4.13793 1.53135e+40
4.65517 1.24604e+40
5.17241 9.96251e+39
5.68966 8.22312e+39
6.20690 7.02777e+39
6.72414 5.45981e+39
7.24138 5.26589e+39
7.75862 4.38626e+39
8.27586 3.69814e+39
8.79310 3.50390e+39
9.31034 3.31830e+39
9.82759 2.83223e+39
10.34483 2.41736e+39
10.86207 2.06326e+39
11.37931 1.76103e+39
11.89655 1.50307e+39
12.41379 1.28290e+39
12.93103 1.09498e+39
13.44828 9.34581e+38
13.96552 7.97682e+38
14.48276 6.80836e+38
15.00000 5.81105e+38
