# t[days] Lbol[erg/s]
0.51724 3.80538e+40
1.03448 1.05278e+41
1.55172 1.05278e+41
2.06897 8.47796e+40
2.58621 6.34561e+40
3.10345 6.28774e+40
3.62069 5.08157e+40
4.13793 4.64170e+40
4.65517 4.03930e+40
5.17241 3.50741e+40
5.68966 2.76334e+40
6.20690 2.37273e+40
6.72414 1.95622e+40
7.24138 1.79580e+40
7.75862 1.61009e+40
8.27586 1.43801e+40
8.79310 1.26233e+40
9.31034 1.19209e+40
9.82759 1.05603e+40
10.34483 9.35495e+39
10.86207 8.28719e+39
11.37931 7.34131e+39
11.89655 6.50338e+39
12.41379 5.76110e+39
12.93103 5.10353e+39
13.44828 4.52103e+39
13.96552 4.00500e+39
14.48276 3.54788e+39
15.00000 3.14293e+39
