# t[days] Lbol[erg/s]
0.51724 1.04593e+41
1.03448 4.31472e+41
1.55172 6.66059e+41
2.06897 6.66059e+41
2.58621 6.24277e+41
3.10345 4.66809e+41
3.62069 3.93080e+41
4.13793 3.00900e+41
4.65517 2.20983e+41
5.17241 1.68068e+41
5.68966 1.23814e+41
6.20690 9.89330e+40
6.72414 7.78450e+40
7.24138 6.47893e+40
7.75862 5.34772e+40
8.27586 4.45297e+40
8.79310 3.87830e+40
9.31034 3.50575e+40
9.82759 3.13114e+40
10.34483 2.79656e+40
10.86207 2.49773e+40
11.37931 2.23084e+40
11.89655 1.99246e+40
12.41379 1.77955e+40
12.93103 1.58940e+40
13.44828 1.41956e+40
13.96552 1.26787e+40
14.48276 1.13239e+40
15.00000 1.01139e+40
