# t[days] Lbol[erg/s]
0.51724 6.74307e+40
1.03448 1.95727e+41
1.55172 2.11298e+41
2.06897 2.41295e+41
2.58621 2.25918e+41
3.10345 2.25918e+41
3.62069 2.14535e+41
4.13793 2.09195e+41
4.65517 1.83417e+41
5.17241 1.53371e+41
5.68966 1.36067e+41
6.20690 1.15612e+41
6.72414 9.84486e+40
7.24138 8.55828e+40
7.75862 7.61658e+40
8.27586 6.68499e+40
8.79310 5.59771e+40
9.31034 4.68726e+40
9.82759 4.12492e+40
10.34483 3.63004e+40
10.86207 3.19453e+40
11.37931 2.81128e+40
11.89655 2.47400e+40
12.41379 2.17719e+40
12.93103 1.91599e+40
13.44828 1.68612e+40
13.96552 1.48383e+40
14.48276 1.30581e+40
15.00000 1.14915e+40
