# t[days] u g r i z y J H K
0.51724 -10.628 -11.959 -11.240 -10.920 -9.311 -8.920 -10.635 -6.591 -7.169 
1.03448 -14.408 -15.152 -15.554 -15.481 -15.395 -15.674 -13.810 -13.406 -14.097 
1.55172 -14.409 -15.606 -16.347 -16.928 -16.870 -16.169 -15.816 -15.255 -15.279 
2.06897 -14.409 -15.606 -16.588 -17.081 -16.991 -17.080 -16.674 -15.951 -15.285 
2.58621 -14.001 -15.534 -16.588 -17.149 -17.281 -17.194 -16.814 -16.244 -16.185 
3.10345 -13.517 -15.287 -16.506 -17.236 -17.281 -17.194 -16.814 -16.435 -16.185 
3.62069 -13.390 -15.279 -16.497 -17.236 -17.231 -17.019 -16.681 -16.480 -16.223 
4.13793 -12.688 -15.035 -16.368 -17.094 -17.144 -16.916 -16.625 -16.437 -16.282 
4.65517 -12.101 -14.677 -16.163 -16.849 -16.984 -16.648 -16.553 -16.437 -16.282 
5.17241 -11.881 -14.406 -15.886 -16.618 -16.756 -16.458 -16.316 -16.194 -16.180 
5.68966 -10.901 -13.935 -15.588 -16.357 -16.431 -16.201 -16.063 -16.119 -15.897 
6.20690 -10.261 -13.587 -15.332 -16.053 -16.161 -15.948 -15.963 -15.993 -15.831 
6.72414 -9.390 -13.197 -14.901 -15.670 -15.745 -15.644 -15.691 -15.729 -15.816 
7.24138 -8.581 -12.764 -14.607 -15.375 -15.439 -15.353 -15.475 -15.580 -15.609 
7.75862 -8.465 -12.509 -14.384 -15.053 -15.115 -14.955 -15.115 -15.485 -15.352 
8.27586 -8.035 -12.020 -13.826 -14.718 -14.815 -14.893 -14.949 -15.309 -15.252 
8.79310 -7.634 -11.555 -13.662 -14.405 -14.457 -14.463 -14.880 -15.017 -15.197 
9.31034 -7.634 -11.254 -13.207 -14.150 -14.373 -14.132 -14.481 -14.920 -15.054 
9.82759 -7.088 -10.748 -13.035 -13.872 -14.064 -13.797 -14.362 -14.755 -15.016 
10.34483 -5.606 -10.393 -12.615 -13.562 -13.775 -13.554 -14.022 -14.736 -14.727 
10.86207 -5.503 -10.138 -12.513 -13.373 -13.506 -13.449 -13.923 -14.425 -14.699 
11.37931 -3.627 -9.678 -11.993 -12.990 -13.173 -13.169 -13.785 -14.264 -14.463 
11.89655 -3.339 -9.496 -11.775 -12.767 -12.984 -13.043 -13.479 -14.225 -14.461 
12.41379 -3.627 -9.206 -11.620 -12.594 -12.826 -13.014 -13.402 -13.909 -14.350 
12.93103 -3.097 -8.644 -11.289 -12.211 -12.491 -12.502 -13.360 -13.786 -14.346 
13.44828 -2.181 -8.585 -11.057 -12.029 -12.256 -12.217 -13.091 -13.682 -14.221 
13.96552 -2.181 -8.371 -10.709 -11.728 -12.086 -12.133 -12.952 -13.646 -13.955 
14.48276 -1.390 -7.684 -10.409 -11.499 -12.035 -11.928 -12.669 -13.524 -13.909 
15.00000 -1.390 -7.462 -10.004 -11.267 -11.626 -11.747 -12.568 -13.325 -13.652 
