# t[days] Lbol[erg/s]
0.51724 7.60248e+40
1.03448 2.62022e+41
1.55172 6.33501e+41
2.06897 6.33501e+41
2.58621 6.28252e+41
3.10345 5.58382e+41
3.62069 4.89132e+41
4.13793 3.82368e+41
4.65517 3.19686e+41
5.17241 2.31128e+41
5.68966 1.83778e+41
6.20690 1.42244e+41
6.72414 1.22443e+41
7.24138 9.92774e+40
7.75862 8.00317e+40
8.27586 6.34040e+40
8.79310 5.30959e+40
9.31034 5.04775e+40
9.82759 4.29187e+40
10.34483 3.64919e+40
10.86207 3.10274e+40
11.37931 2.63812e+40
11.89655 2.24308e+40
12.41379 1.90719e+40
12.93103 1.62160e+40
13.44828 1.37877e+40
13.96552 1.17231e+40
14.48276 9.96760e+39
15.00000 8.47501e+39
