# t[days] Lbol[erg/s]
0.51724 1.57154e+41
1.03448 2.74581e+41
1.55172 2.74581e+41
2.06897 2.05098e+41
2.58621 1.83292e+41
3.10345 1.47749e+41
3.62069 1.39492e+41
4.13793 1.25757e+41
4.65517 1.22960e+41
5.17241 1.02394e+41
5.68966 9.97063e+40
6.20690 9.01233e+40
6.72414 7.75160e+40
7.24138 7.45368e+40
7.75862 6.54286e+40
8.27586 6.29037e+40
8.79310 5.44860e+40
9.31034 4.70848e+40
9.82759 4.39259e+40
10.34483 4.09790e+40
10.86207 3.82298e+40
11.37931 3.56650e+40
11.89655 3.32723e+40
12.41379 3.10401e+40
12.93103 2.89577e+40
13.44828 2.70150e+40
13.96552 2.52026e+40
14.48276 2.35118e+40
15.00000 2.19344e+40
