# t[days] u g r i z y J H K
0.51724 -10.413 -12.242 -13.388 -13.892 -13.778 -13.723 -13.223 -12.832 -12.263 
1.03448 -10.413 -12.242 -13.388 -13.892 -13.778 -13.723 -13.223 -12.938 -12.962 
1.55172 -7.903 -11.038 -12.273 -12.517 -12.657 -12.672 -12.721 -12.938 -12.962 
2.06897 -7.705 -10.266 -11.261 -11.315 -11.494 -11.618 -11.798 -12.238 -12.503 
2.58621 -7.327 -9.905 -10.620 -10.532 -10.447 -10.317 -10.851 -11.656 -11.990 
3.10345 -6.508 -9.356 -10.209 -10.219 -10.000 -9.725 -9.992 -10.948 -11.593 
3.62069 -5.717 -8.729 -9.707 -9.750 -9.537 -9.194 -9.555 -10.558 -11.185 
4.13793 -4.604 -7.780 -9.190 -9.345 -8.967 -8.833 -9.194 -10.091 -10.812 
4.65517 -3.561 -6.956 -8.362 -8.841 -8.595 -8.049 -9.159 -9.887 -10.592 
5.17241 -0.938 -5.967 -7.475 -8.326 -8.277 -7.987 -8.658 -9.680 -10.294 
5.68966 1.063 -4.962 -6.523 -7.458 -7.516 -7.572 -8.103 -9.395 -10.086 
6.20690 2.577 -3.564 -5.429 -6.331 -6.732 -7.025 -8.004 -9.184 -9.921 
6.72414 4.091 -2.451 -4.865 -6.081 -6.242 -6.510 -7.596 -8.637 -9.685 
7.24138 5.605 -2.105 -4.043 -4.693 -5.584 -6.331 -7.028 -8.219 -9.330 
7.75862 7.120 -0.970 -3.241 -4.134 -4.196 -5.797 -6.765 -7.964 -9.004 
8.27586 8.634 -0.763 -2.261 -2.760 -4.061 -4.431 -5.917 -7.655 -8.954 
8.79310 10.148 -0.929 -1.713 -2.441 -3.695 -4.141 -5.694 -7.481 -8.540 
9.31034 11.662 -0.168 -0.821 0.297 -3.470 -3.261 -5.316 -7.054 -8.458 
9.82759 13.176 -0.127 0.086 1.573 -2.628 -2.826 -4.952 -6.748 -8.074 
10.34483 14.691 0.675 0.912 2.848 -2.626 -2.826 -4.269 -6.610 -7.829 
10.86207 16.205 0.962 1.738 4.124 -2.316 -2.099 -3.663 -6.095 -7.764 
11.37931 17.719 1.250 2.564 5.399 -1.911 -1.593 -3.450 -5.727 -7.449 
11.89655 19.233 1.537 3.389 6.675 -1.872 -0.941 -2.715 -5.510 -7.148 
12.41379 20.747 1.825 4.215 7.951 -1.586 -0.438 -2.702 -4.837 -7.114 
12.93103 22.262 2.112 5.041 9.226 -1.281 0.064 -1.969 -4.728 -6.802 
13.44828 23.776 2.400 5.867 10.502 -0.998 0.642 -1.108 -3.853 -6.375 
13.96552 25.290 2.687 6.693 11.778 -0.736 1.220 -0.630 -3.646 -6.155 
14.48276 26.804 2.974 7.519 13.053 -0.495 1.798 2.251 -3.352 -5.954 
15.00000 26.804 2.974 7.519 13.053 -0.275 1.798 2.251 -1.280 -5.196 
