# t[days] Lbol[erg/s]
0.51724 5.77217e+40
1.03448 3.32572e+41
1.55172 6.34246e+41
2.06897 7.21674e+41
2.58621 7.83981e+41
3.10345 7.84705e+41
3.62069 7.84705e+41
4.13793 7.77319e+41
4.65517 6.90728e+41
5.17241 5.90878e+41
5.68966 5.04723e+41
6.20690 4.16848e+41
6.72414 3.27539e+41
7.24138 2.79675e+41
7.75862 2.28929e+41
8.27586 1.92907e+41
8.79310 1.63242e+41
9.31034 1.41079e+41
9.82759 1.19513e+41
10.34483 1.01244e+41
10.86207 8.57679e+40
11.37931 7.26573e+40
11.89655 6.15508e+40
12.41379 5.21420e+40
12.93103 4.41715e+40
13.44828 3.74194e+40
13.96552 3.16994e+40
14.48276 2.68538e+40
15.00000 2.27489e+40
