# t[days] Lbol[erg/s]
0.51724 7.32507e+40
1.03448 2.69545e+41
1.55172 4.01152e+41
2.06897 4.01152e+41
2.58621 3.94295e+41
3.10345 3.29960e+41
3.62069 2.73791e+41
4.13793 2.20675e+41
4.65517 1.68500e+41
5.17241 1.26330e+41
5.68966 9.43079e+40
6.20690 7.64640e+40
6.72414 6.25999e+40
7.24138 4.90344e+40
7.75862 3.94151e+40
8.27586 3.23555e+40
8.79310 2.89001e+40
9.31034 2.64263e+40
9.82759 2.38607e+40
10.34483 2.15443e+40
10.86207 1.94527e+40
11.37931 1.75642e+40
11.89655 1.58590e+40
12.41379 1.43194e+40
12.93103 1.29292e+40
13.44828 1.16740e+40
13.96552 1.05407e+40
14.48276 9.51735e+39
15.00000 8.59338e+39
