# t[days] Lbol[erg/s]
0.51724 3.65915e+40
1.03448 2.54874e+41
1.55172 3.69520e+41
2.06897 4.10024e+41
2.58621 4.10024e+41
3.10345 4.10024e+41
3.62069 3.89882e+41
4.13793 3.55714e+41
4.65517 3.27302e+41
5.17241 2.60685e+41
5.68966 2.18529e+41
6.20690 1.82859e+41
6.72414 1.57511e+41
7.24138 1.30634e+41
7.75862 1.11562e+41
8.27586 9.92217e+40
8.79310 8.71916e+40
9.31034 7.43270e+40
9.82759 6.21703e+40
10.34483 5.20019e+40
10.86207 4.34967e+40
11.37931 3.63825e+40
11.89655 3.04319e+40
12.41379 2.54545e+40
12.93103 2.12913e+40
13.44828 1.78089e+40
13.96552 1.48961e+40
14.48276 1.24598e+40
15.00000 1.04219e+40
