# t[days] Lbol[erg/s]
0.51724 1.42591e+41
1.03448 8.23883e+41
1.55172 1.24135e+42
2.06897 1.51196e+42
2.58621 1.51196e+42
3.10345 1.42050e+42
3.62069 1.21054e+42
4.13793 1.06065e+42
4.65517 8.37701e+41
5.17241 6.93673e+41
5.68966 5.81836e+41
6.20690 4.41669e+41
6.72414 3.70795e+41
7.24138 3.16615e+41
7.75862 2.63014e+41
8.27586 2.16303e+41
8.79310 1.83340e+41
9.31034 1.62378e+41
9.82759 1.36728e+41
10.34483 1.15131e+41
10.86207 9.69443e+40
11.37931 8.16308e+40
11.89655 6.87363e+40
12.41379 5.78786e+40
12.93103 4.87360e+40
13.44828 4.10375e+40
13.96552 3.45552e+40
14.48276 2.90968e+40
15.00000 2.45006e+40
