# t[days] u g r i z y J H K
0.51724 -13.935 -14.857 -14.870 -15.151 -15.122 -14.583 -14.438 -13.921 -12.945 
1.03448 -14.698 -15.951 -16.682 -16.842 -16.636 -16.683 -16.158 -15.932 -15.403 
1.55172 -14.698 -15.951 -16.682 -17.100 -17.149 -17.150 -16.955 -16.444 -16.201 
2.06897 -13.842 -15.670 -16.524 -17.100 -17.149 -17.150 -16.955 -16.728 -16.203 
2.58621 -13.131 -15.183 -16.243 -16.779 -16.949 -16.919 -16.933 -16.728 -16.283 
3.10345 -12.314 -14.569 -15.838 -16.458 -16.623 -16.686 -16.804 -16.690 -16.283 
3.62069 -11.538 -14.076 -15.261 -15.862 -16.237 -16.215 -16.429 -16.446 -16.251 
4.13793 -10.516 -13.436 -14.818 -15.458 -15.803 -15.935 -16.142 -16.140 -15.949 
4.65517 -9.779 -12.893 -14.286 -14.946 -15.163 -15.456 -15.827 -15.945 -15.820 
5.17241 -9.209 -12.397 -13.844 -14.392 -14.891 -15.046 -15.541 -15.681 -15.707 
5.68966 -8.889 -11.749 -13.311 -13.964 -14.397 -14.638 -15.127 -15.454 -15.549 
6.20690 -8.284 -11.479 -13.106 -13.626 -13.929 -14.225 -14.895 -15.150 -15.356 
6.72414 -7.044 -10.962 -12.490 -13.276 -13.592 -13.872 -14.556 -14.900 -15.084 
7.24138 -6.644 -10.543 -12.262 -12.937 -13.350 -13.592 -14.221 -14.659 -14.949 
7.75862 -6.644 -10.032 -11.893 -12.472 -13.005 -13.264 -14.015 -14.439 -14.795 
8.27586 -6.644 -9.893 -11.485 -12.277 -12.553 -12.883 -13.829 -14.345 -14.614 
8.79310 -4.902 -9.452 -11.229 -11.959 -12.149 -12.549 -13.491 -14.152 -14.498 
9.31034 -4.001 -9.010 -10.914 -11.632 -12.048 -12.335 -13.237 -13.941 -14.361 
9.82759 -3.866 -8.540 -10.593 -11.383 -11.694 -12.037 -13.050 -13.754 -14.197 
10.34483 -2.928 -8.118 -10.270 -10.981 -11.420 -11.625 -12.772 -13.599 -14.047 
10.86207 -2.418 -7.854 -9.858 -10.785 -11.072 -11.235 -12.498 -13.371 -13.990 
11.37931 -2.164 -7.306 -9.412 -10.420 -10.815 -11.162 -12.313 -13.259 -13.866 
11.89655 10.220 -6.762 -9.112 -10.092 -10.487 -10.992 -12.136 -13.059 -13.732 
12.41379 13.038 -6.506 -8.680 -9.631 -10.069 -10.639 -11.889 -12.876 -13.624 
12.93103 15.855 -5.986 -8.413 -9.213 -9.972 -10.208 -11.570 -12.758 -13.458 
13.44828 18.672 -5.148 -7.811 -8.857 -9.480 -9.749 -11.424 -12.590 -13.280 
13.96552 21.490 -5.148 -7.338 -8.846 -9.076 -9.733 -11.212 -12.329 -13.234 
14.48276 24.307 -4.369 -7.218 -8.425 -9.073 -9.733 -10.822 -12.159 -12.998 
15.00000 24.307 -3.650 -6.958 -7.924 -8.666 -8.916 -10.575 -11.889 -12.807 
