# t[days] Lbol[erg/s]
0.51724 3.49783e+40
1.03448 2.31450e+41
1.55172 2.31450e+41
2.06897 2.05042e+41
2.58621 1.59897e+41
3.10345 1.46759e+41
3.62069 1.42447e+41
4.13793 1.27977e+41
4.65517 1.02821e+41
5.17241 9.58618e+40
5.68966 8.71218e+40
6.20690 7.60272e+40
6.72414 6.69396e+40
7.24138 5.99437e+40
7.75862 5.13797e+40
8.27586 4.35770e+40
8.79310 3.57380e+40
9.31034 3.26073e+40
9.82759 3.08578e+40
10.34483 2.92022e+40
10.86207 2.76354e+40
11.37931 2.61527e+40
11.89655 2.47495e+40
12.41379 2.34216e+40
12.93103 2.21650e+40
13.44828 2.09758e+40
13.96552 1.98504e+40
14.48276 1.87854e+40
15.00000 1.77775e+40
