# t[days] Lbol[erg/s]
0.51724 3.13738e+40
1.03448 1.40521e+41
1.55172 1.40521e+41
2.06897 8.93779e+40
2.58621 6.65716e+40
3.10345 5.71554e+40
3.62069 5.07160e+40
4.13793 4.32938e+40
4.65517 3.61374e+40
5.17241 3.38669e+40
5.68966 2.80182e+40
6.20690 2.56432e+40
6.72414 2.08023e+40
7.24138 1.90517e+40
7.75862 1.72725e+40
8.27586 1.49508e+40
8.79310 1.21813e+40
9.31034 1.17122e+40
9.82759 1.10609e+40
10.34483 1.04457e+40
10.86207 9.86481e+39
11.37931 9.31619e+39
11.89655 8.79809e+39
12.41379 8.30880e+39
12.93103 7.84671e+39
13.44828 7.41033e+39
13.96552 6.99822e+39
14.48276 6.60902e+39
15.00000 6.24147e+39
