# t[days] Lbol[erg/s]
0.51724 1.31050e+41
1.03448 3.63484e+41
1.55172 3.63484e+41
2.06897 3.46612e+41
2.58621 2.65664e+41
3.10345 1.87679e+41
3.62069 1.25230e+41
4.13793 8.49834e+40
4.65517 5.54607e+40
5.17241 4.10974e+40
5.68966 3.00268e+40
6.20690 2.48121e+40
6.72414 2.03054e+40
7.24138 1.69086e+40
7.75862 1.44818e+40
8.27586 1.23803e+40
8.79310 1.14766e+40
9.31034 9.81436e+39
9.82759 8.90161e+39
10.34483 8.07375e+39
10.86207 7.32288e+39
11.37931 6.64184e+39
11.89655 6.02414e+39
12.41379 5.46389e+39
12.93103 4.95574e+39
13.44828 4.49485e+39
13.96552 4.07682e+39
14.48276 3.69767e+39
15.00000 3.35378e+39
