# t[days] Lbol[erg/s]
0.51724 2.74007e+41
1.03448 8.24126e+41
1.55172 9.47639e+41
2.06897 9.47639e+41
2.58621 7.05171e+41
3.10345 5.35627e+41
3.62069 3.57748e+41
4.13793 2.46243e+41
4.65517 1.68781e+41
5.17241 1.24446e+41
5.68966 9.60086e+40
6.20690 7.45735e+40
6.72414 5.90061e+40
7.24138 4.95754e+40
7.75862 4.23934e+40
8.27586 3.66143e+40
8.79310 3.07746e+40
9.31034 2.74436e+40
9.82759 2.40014e+40
10.34483 2.09910e+40
10.86207 1.83581e+40
11.37931 1.60555e+40
11.89655 1.40417e+40
12.41379 1.22805e+40
12.93103 1.07402e+40
13.44828 9.39307e+39
13.96552 8.21492e+39
14.48276 7.18454e+39
15.00000 6.28340e+39
