# t[days] Lbol[erg/s]
0.51724 1.97087e+40
1.03448 2.20659e+41
1.55172 2.20659e+41
2.06897 1.47829e+41
2.58621 1.19743e+41
3.10345 9.31263e+40
3.62069 7.77837e+40
4.13793 7.56043e+40
4.65517 6.69006e+40
5.17241 6.15266e+40
5.68966 5.36870e+40
6.20690 4.89081e+40
6.72414 4.60790e+40
7.24138 4.19096e+40
7.75862 4.06968e+40
8.27586 3.94912e+40
8.79310 3.42338e+40
9.31034 2.76971e+40
9.82759 2.56484e+40
10.34483 2.37513e+40
10.86207 2.19945e+40
11.37931 2.03677e+40
11.89655 1.88612e+40
12.41379 1.74661e+40
12.93103 1.61742e+40
13.44828 1.49778e+40
13.96552 1.38700e+40
14.48276 1.28441e+40
15.00000 1.18940e+40
