# t[days] Lbol[erg/s]
0.51724 3.04735e+40
1.03448 2.60983e+41
1.55172 4.64590e+41
2.06897 4.92058e+41
2.58621 4.92058e+41
3.10345 4.66386e+41
3.62069 3.90158e+41
4.13793 3.30604e+41
4.65517 2.59054e+41
5.17241 2.20309e+41
5.68966 1.62734e+41
6.20690 1.22325e+41
6.72414 9.60879e+40
7.24138 7.77474e+40
7.75862 6.40206e+40
8.27586 5.24337e+40
8.79310 4.60208e+40
9.31034 3.88899e+40
9.82759 3.34776e+40
10.34483 2.88185e+40
10.86207 2.48079e+40
11.37931 2.13554e+40
11.89655 1.83833e+40
12.41379 1.58249e+40
12.93103 1.36226e+40
13.44828 1.17267e+40
13.96552 1.00947e+40
14.48276 8.68985e+39
15.00000 7.48048e+39
