# t[days] u g r i z y J H K
0.51724 -12.406 -13.030 -13.495 -12.374 -13.509 -12.884 -10.209 -4.753 -6.493 
1.03448 -13.726 -14.881 -15.253 -15.445 -15.316 -14.968 -14.591 -14.491 -13.221 
1.55172 -13.726 -14.881 -15.652 -16.174 -16.207 -15.980 -15.580 -15.059 -14.129 
2.06897 -13.504 -14.639 -15.697 -16.326 -16.321 -16.170 -15.646 -15.305 -14.895 
2.58621 -12.906 -14.569 -15.652 -16.326 -16.321 -16.170 -15.646 -15.346 -15.071 
3.10345 -12.393 -14.323 -15.527 -16.143 -16.203 -15.891 -15.413 -15.346 -15.071 
3.62069 -11.863 -13.977 -15.281 -15.907 -15.960 -15.508 -15.143 -15.195 -14.965 
4.13793 -11.025 -13.501 -14.936 -15.556 -15.493 -15.278 -14.679 -14.676 -14.740 
4.65517 -10.662 -13.337 -14.672 -15.279 -15.002 -14.629 -14.355 -14.654 -14.398 
5.17241 -9.886 -12.853 -14.335 -14.908 -14.757 -14.239 -14.089 -14.154 -14.074 
5.68966 -9.604 -12.540 -14.013 -14.548 -14.311 -13.956 -13.741 -14.025 -13.974 
6.20690 -8.839 -12.138 -13.604 -14.213 -13.974 -13.710 -13.285 -13.691 -13.930 
6.72414 -8.192 -11.838 -13.350 -13.792 -13.660 -13.171 -13.079 -13.241 -13.414 
7.24138 -7.741 -11.424 -13.050 -13.547 -13.477 -13.129 -13.070 -13.186 -13.407 
7.75862 -7.314 -11.040 -12.727 -13.296 -13.079 -12.628 -12.772 -13.014 -13.202 
8.27586 -6.561 -10.689 -12.477 -13.040 -12.920 -12.576 -12.594 -13.000 -12.960 
8.79310 -6.080 -10.376 -12.296 -12.865 -12.773 -12.462 -12.530 -12.862 -12.925 
9.31034 -4.979 -10.112 -12.023 -12.610 -12.511 -12.294 -12.386 -12.756 -12.874 
9.82759 -4.979 -9.760 -11.696 -12.415 -12.291 -12.105 -12.172 -12.618 -12.880 
10.34483 -4.953 -9.425 -11.435 -12.169 -12.136 -11.917 -12.166 -12.515 -12.812 
10.86207 -4.240 -9.126 -11.182 -12.007 -11.976 -11.728 -12.114 -12.494 -12.794 
11.37931 -3.591 -8.658 -10.993 -11.671 -11.658 -11.710 -11.909 -12.433 -12.698 
11.89655 -3.591 -8.345 -10.636 -11.501 -11.554 -11.524 -11.723 -12.382 -12.610 
12.41379 -1.370 -8.129 -10.407 -11.312 -11.240 -11.106 -11.702 -12.249 -12.610 
12.93103 -1.093 -7.661 -10.032 -11.067 -11.231 -11.070 -11.599 -12.144 -12.610 
13.44828 -0.297 -7.362 -9.764 -10.783 -10.867 -10.862 -11.399 -12.092 -12.387 
13.96552 -0.258 -6.872 -9.584 -10.559 -10.615 -10.725 -11.326 -12.060 -12.310 
14.48276 0.931 -6.661 -9.175 -10.194 -10.420 -10.544 -11.037 -11.790 -12.244 
15.00000 0.931 -6.206 -8.870 -9.955 -10.160 -10.207 -10.993 -11.615 -12.075 
