# t[days] u g r i z y J H K
0.51724 -13.577 -13.670 -14.160 -12.775 -13.839 -13.751 -11.394 -14.523 -14.497 
1.03448 -13.784 -14.884 -15.536 -15.991 -15.810 -15.824 -15.078 -15.608 -14.844 
1.55172 -13.784 -14.884 -15.575 -16.191 -16.514 -16.429 -15.919 -15.703 -15.707 
2.06897 -13.072 -14.544 -15.536 -16.227 -16.530 -16.833 -16.729 -16.309 -16.128 
2.58621 -12.259 -14.120 -15.424 -16.194 -16.598 -16.833 -16.889 -16.695 -16.404 
3.10345 -12.156 -13.918 -15.356 -16.194 -16.598 -16.814 -16.889 -16.731 -16.573 
3.62069 -11.555 -13.555 -15.011 -15.980 -16.413 -16.542 -16.765 -16.731 -16.573 
4.13793 -10.444 -13.226 -14.721 -15.688 -16.120 -16.221 -16.495 -16.556 -16.508 
4.65517 -9.943 -12.729 -14.352 -15.370 -15.791 -15.911 -16.295 -16.363 -16.433 
5.17241 -9.274 -12.383 -13.928 -14.957 -15.552 -15.763 -16.012 -16.329 -16.265 
5.68966 -8.503 -11.885 -13.668 -14.651 -15.244 -15.436 -15.773 -16.101 -16.255 
6.20690 -8.020 -11.513 -13.458 -14.450 -14.679 -15.022 -15.564 -15.883 -16.174 
6.72414 -7.208 -11.415 -13.029 -13.992 -14.375 -14.664 -15.282 -15.834 -16.068 
7.24138 -7.117 -10.768 -12.535 -13.734 -14.282 -14.271 -15.044 -15.573 -15.877 
7.75862 -6.719 -10.410 -12.492 -13.275 -13.755 -13.878 -14.818 -15.288 -15.703 
8.27586 -5.529 -10.115 -12.072 -13.038 -13.425 -13.727 -14.511 -15.211 -15.592 
8.79310 -5.455 -9.744 -11.801 -12.829 -13.045 -13.447 -14.161 -14.889 -15.416 
9.31034 -5.455 -9.357 -11.667 -12.603 -12.890 -13.177 -13.820 -14.693 -15.274 
9.82759 -4.665 -9.123 -11.198 -12.201 -12.427 -12.830 -13.639 -14.464 -14.951 
10.34483 -3.386 -8.643 -10.965 -12.010 -12.314 -12.453 -13.545 -14.350 -14.874 
10.86207 -2.666 -8.407 -10.690 -11.719 -12.191 -12.204 -13.261 -14.108 -14.768 
11.37931 -2.563 -8.367 -10.457 -11.551 -11.743 -11.830 -12.984 -13.939 -14.610 
11.89655 -1.802 -7.914 -10.435 -11.391 -11.565 -11.653 -12.725 -13.742 -14.532 
12.41379 2.258 -7.510 -9.913 -11.086 -11.350 -11.467 -12.507 -13.580 -14.374 
12.93103 3.642 -7.258 -9.889 -10.735 -11.063 -11.184 -12.475 -13.428 -14.144 
13.44828 5.027 -6.708 -9.447 -10.610 -10.911 -11.041 -12.092 -13.334 -14.036 
13.96552 6.411 -6.608 -8.975 -10.165 -10.541 -10.936 -11.961 -13.159 -13.836 
14.48276 7.795 -6.388 -8.841 -10.097 -10.280 -10.412 -11.635 -12.826 -13.770 
15.00000 7.795 -5.507 -8.094 -9.525 -10.153 -10.276 -11.424 -12.656 -13.603 
