# t[days] Lbol[erg/s]
0.51724 6.44198e+40
1.03448 2.23664e+41
1.55172 2.63345e+41
2.06897 2.63345e+41
2.58621 2.15100e+41
3.10345 1.58802e+41
3.62069 1.13064e+41
4.13793 7.60171e+40
4.65517 5.07104e+40
5.17241 3.80612e+40
5.68966 2.81968e+40
6.20690 2.26417e+40
6.72414 1.92731e+40
7.24138 1.61623e+40
7.75862 1.37091e+40
8.27586 1.19512e+40
8.79310 1.05759e+40
9.31034 9.59396e+39
9.82759 8.62117e+39
10.34483 7.74702e+39
10.86207 6.96150e+39
11.37931 6.25563e+39
11.89655 5.62133e+39
12.41379 5.05135e+39
12.93103 4.53916e+39
13.44828 4.07891e+39
13.96552 3.66532e+39
14.48276 3.29367e+39
15.00000 2.95970e+39
