# t[days] Lbol[erg/s]
0.51724 5.42875e+40
1.03448 3.05761e+41
1.55172 5.56391e+41
2.06897 5.95624e+41
2.58621 5.95624e+41
3.10345 5.38990e+41
3.62069 4.83738e+41
4.13793 3.84765e+41
4.65517 3.29245e+41
5.17241 2.67917e+41
5.68966 2.33075e+41
6.20690 1.89059e+41
6.72414 1.65351e+41
7.24138 1.36361e+41
7.75862 1.14496e+41
8.27586 9.51476e+40
8.79310 8.31353e+40
9.31034 7.25980e+40
9.82759 5.97890e+40
10.34483 4.92400e+40
10.86207 4.05523e+40
11.37931 3.33974e+40
11.89655 2.75048e+40
12.41379 2.26520e+40
12.93103 1.86553e+40
13.44828 1.53638e+40
13.96552 1.26531e+40
14.48276 1.04206e+40
15.00000 8.58204e+39
