# t[days] Lbol[erg/s]
0.51724 3.38420e+40
1.03448 1.78995e+41
1.55172 1.78995e+41
2.06897 1.58768e+41
2.58621 1.29139e+41
3.10345 9.72828e+40
3.62069 6.78214e+40
4.13793 5.05294e+40
4.65517 3.58703e+40
5.17241 2.75466e+40
5.68966 2.31720e+40
6.20690 1.75401e+40
6.72414 1.44088e+40
7.24138 1.27562e+40
7.75862 1.06773e+40
8.27586 9.50737e+39
8.79310 8.86939e+39
9.31034 7.99090e+39
9.82759 6.89953e+39
10.34483 5.95721e+39
10.86207 5.14359e+39
11.37931 4.44110e+39
11.89655 3.83455e+39
12.41379 3.31084e+39
12.93103 2.85865e+39
13.44828 2.46823e+39
13.96552 2.13113e+39
14.48276 1.84006e+39
15.00000 1.58875e+39
