# t[days] Lbol[erg/s]
0.51724 3.03257e+41
1.03448 9.78504e+41
1.55172 1.37393e+42
2.06897 1.39811e+42
2.58621 1.39811e+42
3.10345 1.22898e+42
3.62069 9.93320e+41
4.13793 8.25395e+41
4.65517 6.53108e+41
5.17241 5.41827e+41
5.68966 4.44300e+41
6.20690 3.47898e+41
6.72414 2.76063e+41
7.24138 2.27275e+41
7.75862 1.96720e+41
8.27586 1.63117e+41
8.79310 1.40672e+41
9.31034 1.14637e+41
9.82759 1.01505e+41
10.34483 8.98768e+40
10.86207 7.95808e+40
11.37931 7.04643e+40
11.89655 6.23922e+40
12.41379 5.52448e+40
12.93103 4.89161e+40
13.44828 4.33125e+40
13.96552 3.83508e+40
14.48276 3.39574e+40
15.00000 3.00674e+40
