# t[days] Lbol[erg/s]
0.51724 3.21554e+40
1.03448 1.24195e+41
1.55172 1.70495e+41
2.06897 1.70495e+41
2.58621 1.27581e+41
3.10345 1.20105e+41
3.62069 1.02174e+41
4.13793 9.43315e+40
4.65517 8.57626e+40
5.17241 7.75262e+40
5.68966 6.77897e+40
6.20690 6.43283e+40
6.72414 5.67187e+40
7.24138 4.94623e+40
7.75862 4.26244e+40
8.27586 4.04351e+40
8.79310 3.26406e+40
9.31034 2.93736e+40
9.82759 2.85526e+40
10.34483 2.77545e+40
10.86207 2.69787e+40
11.37931 2.62246e+40
11.89655 2.54916e+40
12.41379 2.47791e+40
12.93103 2.40865e+40
13.44828 2.34132e+40
13.96552 2.27588e+40
14.48276 2.21227e+40
15.00000 2.15043e+40
