# t[days] Lbol[erg/s]
0.51724 5.08764e+40
1.03448 2.32295e+41
1.55172 3.50167e+41
2.06897 3.50167e+41
2.58621 3.12560e+41
3.10345 2.98442e+41
3.62069 2.77801e+41
4.13793 2.64889e+41
4.65517 2.49168e+41
5.17241 2.20138e+41
5.68966 1.97223e+41
6.20690 1.79164e+41
6.72414 1.52660e+41
7.24138 1.38222e+41
7.75862 1.22478e+41
8.27586 1.07000e+41
8.79310 8.99915e+40
9.31034 7.94998e+40
9.82759 6.95386e+40
10.34483 6.08255e+40
10.86207 5.32041e+40
11.37931 4.65377e+40
11.89655 4.07066e+40
12.41379 3.56061e+40
12.93103 3.11447e+40
13.44828 2.72423e+40
13.96552 2.38289e+40
14.48276 2.08431e+40
15.00000 1.82315e+40
